0.32000,45.3390327949,-75.8978352070,43.9215,-1.8656,-11.2209,-0.0792,0.4332,1.0343,-99.3668,0
0.33000,45.3390326285,-75.8978366387,43.9223,-1.8671,-11.2359,-0.0739,0.4355,1.0297,-99.3611,0
0.34000,45.3390324621,-75.8978380705,43.9231,-1.8685,-11.2510,-0.0687,0.4379,1.0250,-99.3553,0
0.35000,45.3390322957,-75.8978395022,43.9238,-1.8700,-11.2660,-0.0635,0.4403,1.0204,-99.3495,0
0.36000,45.3390321293,-75.8978409339,43.9246,-1.8715,-11.2811,-0.0582,0.4426,1.0157,-99.3438,0
0.37000,45.3390319629,-75.8978423656,43.9254,-1.8729,-11.2961,-0.0530,0.4450,1.0111,-99.3380,0
0.38000,45.3390317965,-75.8978437974,43.9262,-1.8744,-11.3112,-0.0478,0.4473,1.0064,-99.3323,0
0.39000,45.3390316301,-75.8978452291,43.9270,-1.8758,-11.3262,-0.0425,0.4497,1.0018,-99.3265,0
0.40000,45.3390314637,-75.8978466608,43.9278,-1.8773,-11.3413,-0.0373,0.4521,0.9971,-99.3208,0
0.41000,45.3390312949,-75.8978481300,43.9282,-1.8786,-11.3553,-0.0405,0.4538,1.0077,-99.3170,0
0.42000,45.3390311262,-75.8978495992,43.9286,-1.8798,-11.3693,-0.0437,0.4555,1.0184,-99.3132,0
0.43000,45.3390309574,-75.8978510684,43.9290,-1.8811,-11.3833,-0.0470,0.4573,1.0290,-99.3095,0
0.44000,45.3390307886,-75.8978525377,43.9294,-1.8824,-11.3973,-0.0502,0.4590,1.0397,-99.3057,0
0.45000,45.3390306198,-75.8978540069,43.9298,-1.8837,-11.4113,-0.0534,0.4608,1.0503,-99.3019,0
0.46000,45.3390304510,-75.8978554761,43.9302,-1.8849,-11.4253,-0.0566,0.4625,1.0609,-99.2982,0
0.47000,45.3390302822,-75.8978569453,43.9306,-1.8862,-11.4393,-0.0598,0.4643,1.0716,-99.2944,0
0.48000,45.3390301134,-75.8978584145,43.9310,-1.8875,-11.4533,-0.0631,0.4660,1.0822,-99.2906,0
0.49000,45.3390299446,-75.8978598837,43.9314,-1.8888,-11.4673,-0.0663,0.4678,1.0929,-99.2869,0
0.50000,45.3390297758,-75.8978613529,43.9318,-1.8901,-11.4812,-0.0695,0.4695,1.1035,-99.2831,0
0.51000,45.3390296070,-75.8978628221,43.9323,-1.8913,-11.4952,-0.0727,0.4713,1.1141,-99.2793,0
0.52000,45.3390294382,-75.8978642913,43.9327,-1.8926,-11.5092,-0.0759,0.4730,1.1248,-99.2755,0
0.53000,45.3390292694,-75.8978657605,43.9331,-1.8939,-11.5232,-0.0792,0.4748,1.1354,-99.2718,0
0.54000,45.3390291007,-75.8978672297,43.9335,-1.8951,-11.5372,-0.0824,0.4765,1.1461,-99.2680,0
0.55000,45.3390289319,-75.8978686989,43.9339,-1.8964,-11.5512,-0.0856,0.4782,1.1567,-99.2642,0
0.56000,45.3390287631,-75.8978701682,43.9343,-1.8977,-11.5652,-0.0888,0.4800,1.1673,-99.2605,0
0.57000,45.3390285943,-75.8978716374,43.9347,-1.8990,-11.5792,-0.0920,0.4817,1.1780,-99.2567,0
0.58000,45.3390284255,-75.8978731066,43.9351,-1.9003,-11.5932,-0.0953,0.4835,1.1886,-99.2529,0
0.59000,45.3390282567,-75.8978745758,43.9355,-1.9015,-11.6072,-0.0985,0.4852,1.1993,-99.2492,0
0.60000,45.3390280879,-75.8978760450,43.9359,-1.9028,-11.6212,-0.1017,0.4870,1.2099,-99.2454,0
0.61000,45.3390279159,-75.8978775485,43.9372,-1.9052,-11.6347,-0.1024,0.4833,1.1944,-99.2420,0
0.62000,45.3390277439,-75.8978790521,43.9385,-1.9075,-11.6481,-0.1032,0.4796,1.1789,-99.2387,0
0.63000,45.3390275719,-75.8978805556,43.9398,-1.9099,-11.6616,-0.1039,0.4760,1.1634,-99.2353,0
0.64000,45.3390273999,-75.8978820591,43.9411,-1.9122,-11.6751,-0.1046,0.4723,1.1479,-99.2320,0
0.65000,45.3390272279,-75.8978835627,43.9424,-1.9146,-11.6885,-0.1053,0.4686,1.1324,-99.2286,0
0.66000,45.3390270559,-75.8978850662,43.9437,-1.9170,-11.7020,-0.1061,0.4650,1.1169,-99.2253,0
0.67000,45.3390268839,-75.8978865697,43.9450,-1.9193,-11.7155,-0.1068,0.4613,1.1014,-99.2219,0
0.68000,45.3390267119,-75.8978880733,43.9463,-1.9217,-11.7289,-0.1075,0.4576,1.0859,-99.2186,0
0.69000,45.3390265399,-75.8978895768,43.9476,-1.9240,-11.7424,-0.1083,0.4539,1.0703,-99.2153,0
0.70000,45.3390263679,-75.8978910803,43.9489,-1.9264,-11.7559,-0.1090,0.4503,1.0548,-99.2119,0
0.71000,45.3390261959,-75.8978925839,43.9501,-1.9288,-11.7693,-0.1097,0.4466,1.0393,-99.2086,0
0.72000,45.3390260239,-75.8978940874,43.9514,-1.9311,-11.7828,-0.1105,0.4429,1.0238,-99.2052,0
0.73000,45.3390258519,-75.8978955909,43.9527,-1.9335,-11.7962,-0.1112,0.4393,1.0083,-99.2019,0
0.74000,45.3390256799,-75.8978970945,43.9540,-1.9358,-11.8097,-0.1119,0.4356,0.9928,-99.1985,0
0.75000,45.3390255079,-75.8978985980,43.9553,-1.9382,-11.8232,-0.1127,0.4319,0.9773,-99.1952,0
0.76000,45.3390253359,-75.8979001015,43.9566,-1.9406,-11.8366,-0.1134,0.4282,0.9618,-99.1918,0
0.77000,45.3390251639,-75.8979016051,43.9579,-1.9429,-11.8501,-0.1141,0.4246,0.9463,-99.1885,0
0.78000,45.3390249919,-75.8979031086,43.9592,-1.9453,-11.8636,-0.1148,0.4209,0.9308,-99.1851,0
0.79000,45.3390248199,-75.8979046121,43.9605,-1.9476,-11.8770,-0.1156,0.4172,0.9153,-99.1818,0
0.80000,45.3390246479,-75.8979061157,43.9618,-1.9500,-11.8905,-0.1163,0.4136,0.8998,-99.1784,0
0.81000,45.3390244731,-75.8979076547,43.9623,-1.9501,-11.9047,-0.1113,0.4123,0.8960,-99.1673,0
0.82000,45.3390242983,-75.8979091938,43.9628,-1.9502,-11.9190,-0.1063,0.4109,0.8922,-99.1563,0
0.83000,45.3390241234,-75.8979107329,43.9634,-1.9503,-11.9332,-0.1013,0.4096,0.8884,-99.1452,0
0.84000,45.3390239486,-75.8979122719,43.9639,-1.9504,-11.9475,-0.0963,0.4083,0.8846,-99.1341,0
0.85000,45.3390237738,-75.8979138110,43.9644,-1.9505,-11.9617,-0.0913,0.4070,0.8808,-99.1230,0
0.86000,45.3390235990,-75.8979153500,43.9649,-1.9506,-11.9760,-0.0862,0.4057,0.8770,-99.1119,0
0.87000,45.3390234242,-75.8979168891,43.9654,-1.9507,-11.9902,-0.0812,0.4044,0.8732,-99.1009,0
0.88000,45.3390232493,-75.8979184282,43.9660,-1.9508,-12.0045,-0.0762,0.4031,0.8694,-99.0898,0
0.89000,45.3390230745,-75.8979199672,43.9665,-1.9509,-12.0187,-0.0712,0.4018,0.8656,-99.0787,0
0.90000,45.3390228997,-75.8979215063,43.9670,-1.9510,-12.0329,-0.0662,0.4004,0.8618,-99.0676,0
0.91000,45.3390227249,-75.8979230454,43.9675,-1.9511,-12.0472,-0.0612,0.3991,0.8580,-99.0565,0
0.92000,45.3390225500,-75.8979245844,43.9680,-1.9512,-12.0614,-0.0562,0.3978,0.8542,-99.0454,0
0.93000,45.3390223752,-75.8979261235,43.9686,-1.9513,-12.0757,-0.0512,0.3965,0.8504,-99.0344,0
0.94000,45.3390222004,-75.8979276625,43.9691,-1.9514,-12.0899,-0.0462,0.3952,0.8466,-99.0233,0
0.95000,45.3390220256,-75.8979292016,43.9696,-1.9515,-12.1042,-0.0411,0.3939,0.8428,-99.0122,0
0.96000,45.3390218508,-75.8979307407,43.9701,-1.9516,-12.1184,-0.0361,0.3926,0.8390,-99.0011,0
0.97000,45.3390216759,-75.8979322797,43.9706,-1.9517,-12.1327,-0.0311,0.3913,0.8352,-98.9900,0
0.98000,45.3390215011,-75.8979338188,43.9712,-1.9518,-12.1469,-0.0261,0.3900,0.8314,-98.9790,0
0.99000,45.3390213263,-75.8979353578,43.9717,-1.9519,-12.1612,-0.0211,0.3886,0.8276,-98.9679,0
1.00000,45.3390211515,-75.8979368969,43.9722,-1.9520,-12.1754,-0.0161,0.3873,0.8238,-98.9568,0
1.01000,45.3390209776,-75.8979384718,43.9725,-1.9513,-12.1891,-0.0180,0.3902,0.8213,-98.9459,0
1.02000,45.3390208038,-75.8979400467,43.9727,-1.9505,-12.2028,-0.0199,0.3930,0.8188,-98.9350,0
1.03000,45.3390206300,-75.8979416216,43.9730,-1.9498,-12.2165,-0.0218,0.3959,0.8163,-98.9241,0
1.04000,45.3390204561,-75.8979431965,43.9733,-1.9491,-12.2302,-0.0237,0.3987,0.8138,-98.9132,0
1.05000,45.3390202823,-75.8979447714,43.9735,-1.9483,-12.2438,-0.0256,0.4015,0.8113,-98.9022,0
1.06000,45.3390201085,-75.8979463462,43.9738,-1.9476,-12.2575,-0.0276,0.4044,0.8088,-98.8913,0
1.07000,45.3390199347,-75.8979479211,43.9741,-1.9469,-12.2712,-0.0295,0.4072,0.8063,-98.8804,0
1.08000,45.3390197608,-75.8979494960,43.9744,-1.9461,-12.2849,-0.0314,0.4101,0.8038,-98.8695,0
1.09000,45.3390195870,-75.8979510709,43.9746,-1.9454,-12.2986,-0.0333,0.4129,0.8012,-98.8586,0
1.10000,45.3390194132,-75.8979526458,43.9749,-1.9447,-12.3123,-0.0352,0.4157,0.7987,-98.8477,0
1.11000,45.3390192393,-75.8979542207,43.9752,-1.9439,-12.3260,-0.0371,0.4186,0.7962,-98.8368,0
1.12000,45.3390190655,-75.8979557956,43.9754,-1.9432,-12.3397,-0.0390,0.4214,0.7937,-98.8259,0
1.13000,45.3390188917,-75.8979573705,43.9757,-1.9424,-12.3534,-0.0409,0.4243,0.7912,-98.8150,0
1.14000,45.3390187178,-75.8979589454,43.9760,-1.9417,-12.3671,-0.0428,0.4271,0.7887,-98.8040,0
1.15000,45.3390185440,-75.8979605203,43.9762,-1.9410,-12.3807,-0.0447,0.4300,0.7862,-98.7931,0
1.16000,45.3390183702,-75.8979620952,43.9765,-1.9402,-12.3944,-0.0467,0.4328,0.7837,-98.7822,0
1.17000,45.3390181964,-75.8979636700,43.9768,-1.9395,-12.4081,-0.0486,0.4356,0.7812,-98.7713,0
1.18000,45.3390180225,-75.8979652449,43.9771,-1.9388,-12.4218,-0.0505,0.4385,0.7786,-98.7604,0
1.19000,45.3390178487,-75.8979668198,43.9773,-1.9380,-12.4355,-0.0524,0.4413,0.7761,-98.7495,0
1.20000,45.3390176749,-75.8979683947,43.9776,-1.9373,-12.4492,-0.0543,0.4442,0.7736,-98.7386,0
1.21000,45.3390175015,-75.8979700038,43.9779,-1.9368,-12.4626,-0.0531,0.4410,0.7711,-98.7277,0
1.22000,45.3390173282,-75.8979716130,43.9782,-1.9364,-12.4760,-0.0518,0.4379,0.7686,-98.7168,0
1.23000,45.3390171548,-75.8979732221,43.9785,-1.9359,-12.4894,-0.0506,0.4348,0.7661,-98.7059,0
1.24000,45.3390169815,-75.8979748312,43.9788,-1.9355,-12.5028,-0.0493,0.4317,0.7636,-98.6949,0
1.25000,45.3390168081,-75.8979764403,43.9791,-1.9350,-12.5162,-0.0481,0.4285,0.7611,-98.6840,0
1.26000,45.3390166348,-75.8979780495,43.9794,-1.9346,-12.5297,-0.0468,0.4254,0.7587,-98.6731,0
1.27000,45.3390164614,-75.8979796586,43.9797,-1.9341,-12.5431,-0.0456,0.4223,0.7562,-98.6622,0
1.28000,45.3390162881,-75.8979812677,43.9800,-1.9337,-12.5565,-0.0443,0.4191,0.7537,-98.6513,0
1.29000,45.3390161147,-75.8979828768,43.9803,-1.9332,-12.5699,-0.0431,0.4160,0.7512,-98.6404,0
1.30000,45.3390159413,-75.8979844860,43.9805,-1.9328,-12.5833,-0.0418,0.4129,0.7487,-98.6295,0
1.31000,45.3390157680,-75.8979860951,43.9808,-1.9323,-12.5967,-0.0406,0.4098,0.7462,-98.6186,0
1.32000,45.3390155946,-75.8979877042,43.9811,-1.9318,-12.6101,-0.0393,0.4066,0.7437,-98.6077,0
1.33000,45.3390154213,-75.8979893133,43.9814,-1.9314,-12.6235,-0.0381,0.4035,0.7412,-98.5968,0
1.34000,45.3390152479,-75.8979909225,43.9817,-1.9309,-12.6369,-0.0368,0.4004,0.7387,-98.5859,0
1.35000,45.3390150746,-75.8979925316,43.9820,-1.9305,-12.6503,-0.0356,0.3973,0.7362,-98.5750,0
1.36000,45.3390149012,-75.8979941407,43.9823,-1.9300,-12.6638,-0.0343,0.3941,0.7337,-98.5641,0
1.37000,45.3390147279,-75.8979957498,43.9826,-1.9296,-12.6772,-0.0331,0.3910,0.7312,-98.5532,0
1.38000,45.3390145545,-75.8979973590,43.9829,-1.9291,-12.6906,-0.0318,0.3879,0.7287,-98.5422,0
1.39000,45.3390143812,-75.8979989681,43.9832,-1.9287,-12.7040,-0.0306,0.3847,0.7262,-98.5313,0
1.40000,45.3390142078,-75.8980005772,43.9835,-1.9282,-12.7174,-0.0293,0.3816,0.7237,-98.5204,0
1.41000,45.3390140351,-75.8980022198,43.9837,-1.9282,-12.7302,-0.0286,0.3815,0.7162,-98.5137,0
1.42000,45.3390138624,-75.8980038623,43.9840,-1.9281,-12.7430,-0.0279,0.3813,0.7086,-98.5069,0
1.43000,45.3390136896,-75.8980055049,43.9842,-1.9281,-12.7559,-0.0271,0.3812,0.7011,-98.5001,0
1.44000,45.3390135169,-75.8980071474,43.9844,-1.9281,-12.7687,-0.0264,0.3811,0.6935,-98.4934,0
1.45000,45.3390133442,-75.8980087900,43.9847,-1.9280,-12.7815,-0.0257,0.3809,0.6859,-98.4866,0
1.46000,45.3390131714,-75.8980104326,43.9849,-1.9280,-12.7943,-0.0250,0.3808,0.6784,-98.4798,0
1.47000,45.3390129987,-75.8980120751,43.9851,-1.9280,-12.8072,-0.0242,0.3807,0.6708,-98.4731,0
1.48000,45.3390128260,-75.8980137177,43.9854,-1.9280,-12.8200,-0.0235,0.3805,0.6633,-98.4663,0
1.49000,45.3390126533,-75.8980153602,43.9856,-1.9279,-12.8328,-0.0228,0.3804,0.6557,-98.4595,0
1.50000,45.3390124805,-75.8980170028,43.9858,-1.9279,-12.8456,-0.0221,0.3803,0.6482,-98.4528,0
1.51000,45.3390123078,-75.8980186453,43.9861,-1.9279,-12.8585,-0.0213,0.3801,0.6406,-98.4460,0
1.52000,45.3390121351,-75.8980202879,43.9863,-1.9278,-12.8713,-0.0206,0.3800,0.6330,-98.4392,0
1.53000,45.3390119623,-75.8980219305,43.9866,-1.9278,-12.8841,-0.0199,0.3799,0.6255,-98.4325,0
1.54000,45.3390117896,-75.8980235730,43.9868,-1.9278,-12.8969,-0.0192,0.3797,0.6179,-98.4257,0
1.55000,45.3390116169,-75.8980252156,43.9870,-1.9278,-12.9098,-0.0184,0.3796,0.6104,-98.4189,0
1.56000,45.3390114441,-75.8980268581,43.9873,-1.9277,-12.9226,-0.0177,0.3795,0.6028,-98.4122,0
1.57000,45.3390112714,-75.8980285007,43.9875,-1.9277,-12.9354,-0.0170,0.3793,0.5953,-98.4054,0
1.58000,45.3390110987,-75.8980301432,43.9877,-1.9277,-12.9483,-0.0162,0.3792,0.5877,-98.3986,0
1.59000,45.3390109260,-75.8980317858,43.9880,-1.9276,-12.9611,-0.0155,0.3791,0.5801,-98.3919,0
1.60000,45.3390107532,-75.8980334284,43.9882,-1.9276,-12.9739,-0.0148,0.3789,0.5726,-98.3851,0
1.61000,45.3390105796,-75.8980351034,43.9880,-1.9286,-12.9863,-0.0131,0.3812,0.5741,-98.3817,0
1.62000,45.3390104061,-75.8980367784,43.9878,-1.9296,-12.9988,-0.0114,0.3834,0.5756,-98.3782,0
1.63000,45.3390102325,-75.8980384534,43.9876,-1.9305,-13.0112,-0.0096,0.3857,0.5771,-98.3748,0
1.64000,45.3390100589,-75.8980401284,43.9875,-1.9315,-13.0236,-0.0079,0.3879,0.5785,-98.3714,0
1.65000,45.3390098853,-75.8980418034,43.9873,-1.9325,-13.0361,-0.0062,0.3902,0.5800,-98.3680,0
1.66000,45.3390097117,-75.8980434784,43.9871,-1.9334,-13.0485,-0.0045,0.3925,0.5815,-98.3645,0
1.67000,45.3390095382,-75.8980451535,43.9869,-1.9344,-13.0609,-0.0028,0.3947,0.5830,-98.3611,0
1.68000,45.3390093646,-75.8980468285,43.9867,-1.9354,-13.0734,-0.0010,0.3970,0.5845,-98.3577,0
1.69000,45.3390091910,-75.8980485035,43.9865,-1.9364,-13.0858,0.0007,0.3992,0.5860,-98.3543,0
1.70000,45.3390090174,-75.8980501785,43.9863,-1.9374,-13.0983,0.0024,0.4015,0.5875,-98.3508,0
1.71000,45.3390088438,-75.8980518535,43.9862,-1.9383,-13.1107,0.0041,0.4037,0.5890,-98.3474,0
1.72000,45.3390086702,-75.8980535285,43.9860,-1.9393,-13.1231,0.0058,0.4060,0.5905,-98.3440,0
1.73000,45.3390084967,-75.8980552036,43.9858,-1.9403,-13.1356,0.0076,0.4082,0.5920,-98.3406,0
1.74000,45.3390083231,-75.8980568786,43.9856,-1.9413,-13.1480,0.0093,0.4105,0.5934,-98.3371,0
1.75000,45.3390081495,-75.8980585536,43.9854,-1.9422,-13.1604,0.0110,0.4127,0.5949,-98.3337,0
1.76000,45.3390079759,-75.8980602286,43.9852,-1.9432,-13.1729,0.0127,0.4150,0.5964,-98.3303,0
1.77000,45.3390078023,-75.8980619036,43.9851,-1.9442,-13.1853,0.0144,0.4173,0.5979,-98.3268,0
1.78000,45.3390076287,-75.8980635786,43.9849,-1.9451,-13.1977,0.0162,0.4195,0.5994,-98.3234,0
1.79000,45.3390074552,-75.8980652537,43.9847,-1.9461,-13.2102,0.0179,0.4218,0.6009,-98.3200,0
1.80000,45.3390072816,-75.8980669287,43.9845,-1.9471,-13.2226,0.0196,0.4240,0.6024,-98.3166,0
1.81000,45.3390071060,-75.8980686340,43.9844,-1.9485,-13.2341,0.0183,0.4233,0.6048,-98.3147,0
1.82000,45.3390069305,-75.8980703394,43.9843,-1.9499,-13.2455,0.0171,0.4225,0.6072,-98.3128,0
1.83000,45.3390067550,-75.8980720448,43.9843,-1.9512,-13.2570,0.0158,0.4218,0.6096,-98.3109,0
1.84000,45.3390065794,-75.8980737502,43.9842,-1.9526,-13.2684,0.0146,0.4210,0.6120,-98.3090,0
1.85000,45.3390064039,-75.8980754555,43.9841,-1.9540,-13.2799,0.0133,0.4203,0.6144,-98.3071,0
1.86000,45.3390062284,-75.8980771609,43.9840,-1.9553,-13.2914,0.0120,0.4195,0.6168,-98.3052,0
1.87000,45.3390060528,-75.8980788663,43.9839,-1.9567,-13.3028,0.0108,0.4188,0.6192,-98.3033,0
1.88000,45.3390058773,-75.8980805716,43.9839,-1.9581,-13.3143,0.0095,0.4180,0.6216,-98.3014,0
1.89000,45.3390057018,-75.8980822770,43.9838,-1.9595,-13.3257,0.0083,0.4173,0.6240,-98.2995,0
1.90000,45.3390055262,-75.8980839824,43.9837,-1.9608,-13.3372,0.0070,0.4165,0.6264,-98.2976,0
1.91000,45.3390053507,-75.8980856878,43.9836,-1.9622,-13.3487,0.0057,0.4158,0.6288,-98.2957,0
1.92000,45.3390051752,-75.8980873931,43.9835,-1.9636,-13.3601,0.0045,0.4150,0.6312,-98.2938,0
1.93000,45.3390049996,-75.8980890985,43.9835,-1.9650,-13.3716,0.0032,0.4143,0.6336,-98.2919,0
1.94000,45.3390048241,-75.8980908039,43.9834,-1.9664,-13.3830,0.0020,0.4135,0.6360,-98.2900,0
1.95000,45.3390046486,-75.8980925093,43.9833,-1.9677,-13.3945,0.0007,0.4128,0.6384,-98.2881,0
1.96000,45.3390044730,-75.8980942146,43.9832,-1.9691,-13.4060,-0.0006,0.4121,0.6408,-98.2862,0
1.97000,45.3390042975,-75.8980959200,43.9831,-1.9705,-13.4174,-0.0018,0.4113,0.6432,-98.2843,0
1.98000,45.3390041220,-75.8980976254,43.9831,-1.9718,-13.4289,-0.0031,0.4106,0.6456,-98.2824,0
1.99000,45.3390039464,-75.8980993307,43.9830,-1.9732,-13.4403,-0.0043,0.4098,0.6480,-98.2805,0
2.00000,45.3390037709,-75.8981010361,43.9829,-1.9746,-13.4518,-0.0056,0.4091,0.6504,-98.2786,0
2.01000,45.3390035921,-75.8981027692,43.9831,-1.9758,-13.4624,-0.0068,0.4069,0.6454,-98.2785,0
2.02000,45.3390034134,-75.8981045023,43.9833,-1.9770,-13.4730,-0.0080,0.4047,0.6405,-98.2783,0
2.03000,45.3390032346,-75.8981062354,43.9835,-1.9782,-13.4836,-0.0093,0.4025,0.6356,-98.2781,0
2.04000,45.3390030559,-75.8981079685,43.9836,-1.9795,-13.4942,-0.0105,0.4003,0.6306,-98.2780,0
2.05000,45.3390028771,-75.8981097015,43.9838,-1.9807,-13.5048,-0.0117,0.3981,0.6257,-98.2778,0
2.06000,45.3390026983,-75.8981114346,43.9840,-1.9819,-13.5155,-0.0129,0.3959,0.6208,-98.2776,0
2.07000,45.3390025196,-75.8981131677,43.9842,-1.9831,-13.5261,-0.0142,0.3937,0.6158,-98.2775,0
2.08000,45.3390023408,-75.8981149008,43.9844,-1.9843,-13.5367,-0.0154,0.3916,0.6109,-98.2773,0
2.09000,45.3390021621,-75.8981166339,43.9846,-1.9855,-13.5473,-0.0166,0.3894,0.6060,-98.2771,0
2.10000,45.3390019833,-75.8981183670,43.9847,-1.9867,-13.5579,-0.0178,0.3872,0.6011,-98.2770,0
2.11000,45.3390018046,-75.8981201001,43.9849,-1.9880,-13.5685,-0.0191,0.3850,0.5961,-98.2768,0
2.12000,45.3390016258,-75.8981218331,43.9851,-1.9892,-13.5791,-0.0203,0.3828,0.5912,-98.2766,0
2.13000,45.3390014470,-75.8981235662,43.9853,-1.9904,-13.5897,-0.0215,0.3806,0.5863,-98.2765,0
2.14000,45.3390012683,-75.8981252993,43.9855,-1.9916,-13.6003,-0.0228,0.3784,0.5813,-98.2763,0
2.15000,45.3390010895,-75.8981270324,43.9857,-1.9928,-13.6109,-0.0240,0.3762,0.5764,-98.2761,0
2.16000,45.3390009108,-75.8981287655,43.9859,-1.9940,-13.6216,-0.0252,0.3741,0.5715,-98.2760,0
2.17000,45.3390007320,-75.8981304986,43.9860,-1.9953,-13.6322,-0.0264,0.3719,0.5665,-98.2758,0
2.18000,45.3390005532,-75.8981322317,43.9862,-1.9965,-13.6428,-0.0276,0.3697,0.5616,-98.2756,0
2.19000,45.3390003745,-75.8981339647,43.9864,-1.9977,-13.6534,-0.0289,0.3675,0.5567,-98.2755,0
2.20000,45.3390001957,-75.8981356978,43.9866,-1.9989,-13.6640,-0.0301,0.3653,0.5517,-98.2753,0
2.21000,45.3390000144,-75.8981374557,43.9866,-2.0007,-13.6732,-0.0282,0.3634,0.5451,-98.2786,0
2.22000,45.3389998331,-75.8981392136,43.9867,-2.0026,-13.6824,-0.0262,0.3615,0.5385,-98.2820,0
2.23000,45.3389996517,-75.8981409714,43.9867,-2.0044,-13.6916,-0.0243,0.3595,0.5319,-98.2853,0
2.24000,45.3389994704,-75.8981427293,43.9868,-2.0062,-13.7009,-0.0224,0.3576,0.5253,-98.2886,0
2.25000,45.3389992891,-75.8981444872,43.9868,-2.0081,-13.7101,-0.0205,0.3557,0.5187,-98.2919,0
2.26000,45.3389991077,-75.8981462450,43.9869,-2.0099,-13.7193,-0.0185,0.3537,0.5121,-98.2953,0
2.27000,45.3389989264,-75.8981480029,43.9869,-2.0117,-13.7285,-0.0166,0.3518,0.5055,-98.2986,0
2.28000,45.3389987451,-75.8981497608,43.9870,-2.0136,-13.7377,-0.0147,0.3499,0.4989,-98.3019,0
