0.65000,45.3390272279,-75.8978835627,43.9424,-1.9146,-11.6885,-0.1053,0.6500,8,0
0.66000,45.3390270559,-75.8978850662,43.9437,-1.9170,-11.7020,-0.1061,0.6600,8,0
0.67000,45.3390268839,-75.8978865697,43.9450,-1.9193,-11.7155,-0.1068,0.6700,8,0
0.68000,45.3390267119,-75.8978880733,43.9463,-1.9217,-11.7289,-0.1075,0.6800,8,0
0.69000,45.3390265399,-75.8978895768,43.9476,-1.9240,-11.7424,-0.1083,0.6900,8,0
0.70000,45.3390263679,-75.8978910803,43.9489,-1.9264,-11.7559,-0.1090,0.7000,8,0
0.71000,45.3390261959,-75.8978925839,43.9501,-1.9288,-11.7693,-0.1097,0.7100,8,0
0.72000,45.3390260239,-75.8978940874,43.9514,-1.9311,-11.7828,-0.1105,0.7200,8,0
0.73000,45.3390258519,-75.8978955909,43.9527,-1.9335,-11.7962,-0.1112,0.7300,8,0
0.74000,45.3390256799,-75.8978970945,43.9540,-1.9358,-11.8097,-0.1119,0.7400,8,0
0.75000,45.3390255079,-75.8978985980,43.9553,-1.9382,-11.8232,-0.1127,0.7500,8,0
0.76000,45.3390253359,-75.8979001015,43.9566,-1.9406,-11.8366,-0.1134,0.7600,8,0
0.77000,45.3390251639,-75.8979016051,43.9579,-1.9429,-11.8501,-0.1141,0.7700,8,0
0.78000,45.3390249919,-75.8979031086,43.9592,-1.9453,-11.8636,-0.1148,0.7800,8,0
0.79000,45.3390248199,-75.8979046121,43.9605,-1.9476,-11.8770,-0.1156,0.7900,8,0
0.80000,45.3390246479,-75.8979061157,43.9618,-1.9500,-11.8905,-0.1163,0.8000,8,0
0.81000,45.3390244731,-75.8979076547,43.9623,-1.9501,-11.9047,-0.1113,0.8100,8,0
0.82000,45.3390242983,-75.8979091938,43.9628,-1.9502,-11.9190,-0.1063,0.8200,8,0
0.83000,45.3390241234,-75.8979107329,43.9634,-1.9503,-11.9332,-0.1013,0.8300,8,0
0.84000,45.3390239486,-75.8979122719,43.9639,-1.9504,-11.9475,-0.0963,0.8400,8,0
0.85000,45.3390237738,-75.8979138110,43.9644,-1.9505,-11.9617,-0.0913,0.8500,8,0
0.86000,45.3390235990,-75.8979153500,43.9649,-1.9506,-11.9760,-0.0862,0.8600,8,0
0.87000,45.3390234242,-75.8979168891,43.9654,-1.9507,-11.9902,-0.0812,0.8700,8,0
0.88000,45.3390232493,-75.8979184282,43.9660,-1.9508,-12.0045,-0.0762,0.8800,8,0
0.89000,45.3390230745,-75.8979199672,43.9665,-1.9509,-12.0187,-0.0712,0.8900,8,0
0.90000,45.3390228997,-75.8979215063,43.9670,-1.9510,-12.0329,-0.0662,0.9000,8,0
0.91000,45.3390227249,-75.8979230454,43.9675,-1.9511,-12.0472,-0.0612,0.9100,8,0
0.92000,45.3390225500,-75.8979245844,43.9680,-1.9512,-12.0614,-0.0562,0.9200,8,0
0.93000,45.3390223752,-75.8979261235,43.9686,-1.9513,-12.0757,-0.0512,0.9300,8,0
0.94000,45.3390222004,-75.8979276625,43.9691,-1.9514,-12.0899,-0.0462,0.9400,8,0
0.95000,45.3390220256,-75.8979292016,43.9696,-1.9515,-12.1042,-0.0411,0.9500,8,0
0.96000,45.3390218508,-75.8979307407,43.9701,-1.9516,-12.1184,-0.0361,0.9600,8,0
0.97000,45.3390216759,-75.8979322797,43.9706,-1.9517,-12.1327,-0.0311,0.9700,8,0
0.98000,45.3390215011,-75.8979338188,43.9712,-1.9518,-12.1469,-0.0261,0.9800,8,0
0.99000,45.3390213263,-75.8979353578,43.9717,-1.9519,-12.1612,-0.0211,0.9900,8,0
1.00000,45.3390211515,-75.8979368969,43.9722,-1.9520,-12.1754,-0.0161,1.0000,8,0
1.01000,45.3390209776,-75.8979384718,43.9725,-1.9513,-12.1891,-0.0180,1.0100,8,0
1.02000,45.3390208038,-75.8979400467,43.9727,-1.9505,-12.2028,-0.0199,1.0200,8,0
1.03000,45.3390206300,-75.8979416216,43.9730,-1.9498,-12.2165,-0.0218,1.0300,8,0
1.04000,45.3390204561,-75.8979431965,43.9733,-1.9491,-12.2302,-0.0237,1.0400,8,0
1.05000,45.3390202823,-75.8979447714,43.9735,-1.9483,-12.2438,-0.0256,1.0500,8,0
1.06000,45.3390201085,-75.8979463462,43.9738,-1.9476,-12.2575,-0.0276,1.0600,8,0
1.07000,45.3390199347,-75.8979479211,43.9741,-1.9469,-12.2712,-0.0295,1.0700,8,0
1.08000,45.3390197608,-75.8979494960,43.9744,-1.9461,-12.2849,-0.0314,1.0800,8,0
1.09000,45.3390195870,-75.8979510709,43.9746,-1.9454,-12.2986,-0.0333,1.0900,8,0
1.10000,45.3390194132,-75.8979526458,43.9749,-1.9447,-12.3123,-0.0352,1.1000,8,0
1.11000,45.3390192393,-75.8979542207,43.9752,-1.9439,-12.3260,-0.0371,1.1100,8,0
1.12000,45.3390190655,-75.8979557956,43.9754,-1.9432,-12.3397,-0.0390,1.1200,8,0
1.13000,45.3390188917,-75.8979573705,43.9757,-1.9424,-12.3534,-0.0409,1.1300,8,0
1.14000,45.3390187178,-75.8979589454,43.9760,-1.9417,-12.3671,-0.0428,1.1400,8,0
1.15000,45.3390185440,-75.8979605203,43.9762,-1.9410,-12.3807,-0.0447,1.1500,8,0
1.16000,45.3390183702,-75.8979620952,43.9765,-1.9402,-12.3944,-0.0467,1.1600,8,0
1.17000,45.3390181964,-75.8979636700,43.9768,-1.9395,-12.4081,-0.0486,1.1700,8,0
1.18000,45.3390180225,-75.8979652449,43.9771,-1.9388,-12.4218,-0.0505,1.1800,8,0
1.19000,45.3390178487,-75.8979668198,43.9773,-1.9380,-12.4355,-0.0524,1.1900,8,0
1.20000,45.3390176749,-75.8979683947,43.9776,-1.9373,-12.4492,-0.0543,1.2000,8,0
1.21000,45.3390175015,-75.8979700038,43.9779,-1.9368,-12.4626,-0.0531,1.2100,8,0
1.22000,45.3390173282,-75.8979716130,43.9782,-1.9364,-12.4760,-0.0518,1.2200,8,0
1.23000,45.3390171548,-75.8979732221,43.9785,-1.9359,-12.4894,-0.0506,1.2300,8,0
1.24000,45.3390169815,-75.8979748312,43.9788,-1.9355,-12.5028,-0.0493,1.2400,8,0
1.25000,45.3390168081,-75.8979764403,43.9791,-1.9350,-12.5162,-0.0481,1.2500,8,0
1.26000,45.3390166348,-75.8979780495,43.9794,-1.9346,-12.5297,-0.0468,1.2600,8,0
1.27000,45.3390164614,-75.8979796586,43.9797,-1.9341,-12.5431,-0.0456,1.2700,8,0
1.28000,45.3390162881,-75.8979812677,43.9800,-1.9337,-12.5565,-0.0443,1.2800,8,0
1.29000,45.3390161147,-75.8979828768,43.9803,-1.9332,-12.5699,-0.0431,1.2900,8,0
1.30000,45.3390159413,-75.8979844860,43.9805,-1.9328,-12.5833,-0.0418,1.3000,8,0
1.31000,45.3390157680,-75.8979860951,43.9808,-1.9323,-12.5967,-0.0406,1.3100,8,0
1.32000,45.3390155946,-75.8979877042,43.9811,-1.9318,-12.6101,-0.0393,1.3200,8,0
1.33000,45.3390154213,-75.8979893133,43.9814,-1.9314,-12.6235,-0.0381,1.3300,8,0
1.34000,45.3390152479,-75.8979909225,43.9817,-1.9309,-12.6369,-0.0368,1.3400,8,0
1.35000,45.3390150746,-75.8979925316,43.9820,-1.9305,-12.6503,-0.0356,1.3500,8,0
1.36000,45.3390149012,-75.8979941407,43.9823,-1.9300,-12.6638,-0.0343,1.3600,8,0
1.37000,45.3390147279,-75.8979957498,43.9826,-1.9296,-12.6772,-0.0331,1.3700,8,0
1.38000,45.3390145545,-75.8979973590,43.9829,-1.9291,-12.6906,-0.0318,1.3800,8,0
1.39000,45.3390143812,-75.8979989681,43.9832,-1.9287,-12.7040,-0.0306,1.3900,8,0
1.40000,45.3390142078,-75.8980005772,43.9835,-1.9282,-12.7174,-0.0293,1.4000,8,0
1.41000,45.3390140351,-75.8980022198,43.9837,-1.9282,-12.7302,-0.0286,1.4100,8,0
1.42000,45.3390138624,-75.8980038623,43.9840,-1.9281,-12.7430,-0.0279,1.4200,8,0
1.43000,45.3390136896,-75.8980055049,43.9842,-1.9281,-12.7559,-0.0271,1.4300,8,0
1.44000,45.3390135169,-75.8980071474,43.9844,-1.9281,-12.7687,-0.0264,1.4400,8,0
1.45000,45.3390133442,-75.8980087900,43.9847,-1.9280,-12.7815,-0.0257,1.4500,8,0
1.46000,45.3390131714,-75.8980104326,43.9849,-1.9280,-12.7943,-0.0250,1.4600,8,0
1.47000,45.3390129987,-75.8980120751,43.9851,-1.9280,-12.8072,-0.0242,1.4700,8,0
1.48000,45.3390128260,-75.8980137177,43.9854,-1.9280,-12.8200,-0.0235,1.4800,8,0
1.49000,45.3390126533,-75.8980153602,43.9856,-1.9279,-12.8328,-0.0228,1.4900,8,0
1.50000,45.3390124805,-75.8980170028,43.9858,-1.9279,-12.8456,-0.0221,1.5000,8,0
1.51000,45.3390123078,-75.8980186453,43.9861,-1.9279,-12.8585,-0.0213,1.5100,8,0
1.52000,45.3390121351,-75.8980202879,43.9863,-1.9278,-12.8713,-0.0206,1.5200,8,0
1.53000,45.3390119623,-75.8980219305,43.9866,-1.9278,-12.8841,-0.0199,1.5300,8,0
1.54000,45.3390117896,-75.8980235730,43.9868,-1.9278,-12.8969,-0.0192,1.5400,8,0
1.55000,45.3390116169,-75.8980252156,43.9870,-1.9278,-12.9098,-0.0184,1.5500,8,0
1.56000,45.3390114441,-75.8980268581,43.9873,-1.9277,-12.9226,-0.0177,1.5600,8,0
1.57000,45.3390112714,-75.8980285007,43.9875,-1.9277,-12.9354,-0.0170,1.5700,8,0
1.58000,45.3390110987,-75.8980301432,43.9877,-1.9277,-12.9483,-0.0162,1.5800,8,0
1.59000,45.3390109260,-75.8980317858,43.9880,-1.9276,-12.9611,-0.0155,1.5900,8,0
1.60000,45.3390107532,-75.8980334284,43.9882,-1.9276,-12.9739,-0.0148,1.6000,8,0
1.61000,45.3390105796,-75.8980351034,43.9880,-1.9286,-12.9863,-0.0131,1.6100,8,0
1.62000,45.3390104061,-75.8980367784,43.9878,-1.9296,-12.9988,-0.0114,1.6200,8,0
1.63000,45.3390102325,-75.8980384534,43.9876,-1.9305,-13.0112,-0.0096,1.6300,8,0
1.64000,45.3390100589,-75.8980401284,43.9875,-1.9315,-13.0236,-0.0079,1.6400,8,0
1.65000,45.3390098853,-75.8980418034,43.9873,-1.9325,-13.0361,-0.0062,1.6500,8,0
1.66000,45.3390097117,-75.8980434784,43.9871,-1.9334,-13.0485,-0.0045,1.6600,8,0
1.67000,45.3390095382,-75.8980451535,43.9869,-1.9344,-13.0609,-0.0028,1.6700,8,0
1.68000,45.3390093646,-75.8980468285,43.9867,-1.9354,-13.0734,-0.0010,1.6800,8,0
1.69000,45.3390091910,-75.8980485035,43.9865,-1.9364,-13.0858,0.0007,1.6900,8,0
1.70000,45.3390090174,-75.8980501785,43.9863,-1.9374,-13.0983,0.0024,1.7000,8,0
1.71000,45.3390088438,-75.8980518535,43.9862,-1.9383,-13.1107,0.0041,1.7100,8,0
1.72000,45.3390086702,-75.8980535285,43.9860,-1.9393,-13.1231,0.0058,1.7200,8,0
1.73000,45.3390084967,-75.8980552036,43.9858,-1.9403,-13.1356,0.0076,1.7300,8,0
1.74000,45.3390083231,-75.8980568786,43.9856,-1.9413,-13.1480,0.0093,1.7400,8,0
1.75000,45.3390081495,-75.8980585536,43.9854,-1.9422,-13.1604,0.0110,1.7500,8,0
1.76000,45.3390079759,-75.8980602286,43.9852,-1.9432,-13.1729,0.0127,1.7600,8,0
1.77000,45.3390078023,-75.8980619036,43.9851,-1.9442,-13.1853,0.0144,1.7700,8,0
1.78000,45.3390076287,-75.8980635786,43.9849,-1.9451,-13.1977,0.0162,1.7800,8,0
1.79000,45.3390074552,-75.8980652537,43.9847,-1.9461,-13.2102,0.0179,1.7900,8,0
1.80000,45.3390072816,-75.8980669287,43.9845,-1.9471,-13.2226,0.0196,1.8000,8,0
1.82000,45.3390069305,-75.8980703394,43.9843,-1.9499,-13.2455,0.0171,1.8200,8,0
1.84000,45.3390065794,-75.8980737502,43.9842,-1.9526,-13.2684,0.0146,1.8400,8,0
1.86000,45.3390062284,-75.8980771609,43.9840,-1.9553,-13.2914,0.0120,1.8600,8,0
1.88000,45.3390058773,-75.8980805716,43.9839,-1.9581,-13.3143,0.0095,1.8800,8,0
1.90000,45.3390055262,-75.8980839824,43.9837,-1.9608,-13.3372,0.0070,1.9000,8,0
1.92000,45.3390051752,-75.8980873931,43.9835,-1.9636,-13.3601,0.0045,1.9200,8,0
1.94000,45.3390048241,-75.8980908039,43.9834,-1.9664,-13.3830,0.0020,1.9400,8,0
1.96000,45.3390044730,-75.8980942146,43.9832,-1.9691,-13.4060,-0.0006,1.9600,8,0
1.98000,45.3390041220,-75.8980976254,43.9831,-1.9718,-13.4289,-0.0031,1.9800,8,0
2.00000,45.3390037709,-75.8981010361,43.9829,-1.9746,-13.4518,-0.0056,2.0000,8,0
2.01000,45.3390035921,-75.8981027692,43.9831,-1.9758,-13.4624,-0.0068,2.0100,8,0
2.02000,45.3390034134,-75.8981045023,43.9833,-1.9770,-13.4730,-0.0080,2.0200,8,0
2.03000,45.3390032346,-75.8981062354,43.9835,-1.9782,-13.4836,-0.0093,2.0300,8,0
2.04000,45.3390030559,-75.8981079685,43.9836,-1.9795,-13.4942,-0.0105,2.0400,8,0
2.05000,45.3390028771,-75.8981097015,43.9838,-1.9807,-13.5048,-0.0117,2.0500,8,0
2.06000,45.3390026983,-75.8981114346,43.9840,-1.9819,-13.5155,-0.0129,2.0600,8,0
2.07000,45.3390025196,-75.8981131677,43.9842,-1.9831,-13.5261,-0.0142,2.0700,8,0
2.08000,45.3390023408,-75.8981149008,43.9844,-1.9843,-13.5367,-0.0154,2.0800,8,0
2.09000,45.3390021621,-75.8981166339,43.9846,-1.9855,-13.5473,-0.0166,2.0900,8,0
2.10000,45.3390019833,-75.8981183670,43.9847,-1.9867,-13.5579,-0.0178,2.1000,8,0
2.11000,45.3390018046,-75.8981201001,43.9849,-1.9880,-13.5685,-0.0191,2.1100,8,0
2.12000,45.3390016258,-75.8981218331,43.9851,-1.9892,-13.5791,-0.0203,2.1200,8,0
2.13000,45.3390014470,-75.8981235662,43.9853,-1.9904,-13.5897,-0.0215,2.1300,8,0
2.14000,45.3390012683,-75.8981252993,43.9855,-1.9916,-13.6003,-0.0228,2.1400,8,0
2.15000,45.3390010895,-75.8981270324,43.9857,-1.9928,-13.6109,-0.0240,2.1500,8,0
2.16000,45.3390009108,-75.8981287655,43.9859,-1.9940,-13.6216,-0.0252,2.1600,8,0
2.17000,45.3390007320,-75.8981304986,43.9860,-1.9953,-13.6322,-0.0264,2.1700,8,0
2.18000,45.3390005532,-75.8981322317,43.9862,-1.9965,-13.6428,-0.0276,2.1800,8,0
2.19000,45.3390003745,-75.8981339647,43.9864,-1.9977,-13.6534,-0.0289,2.1900,8,0
2.20000,45.3390001957,-75.8981356978,43.9866,-1.9989,-13.6640,-0.0301,2.2000,8,0
2.23000,45.3389996517,-75.8981409714,43.9867,-2.0044,-13.6916,-0.0243,2.2300,8,0
2.26000,45.3389991077,-75.8981462450,43.9869,-2.0099,-13.7193,-0.0185,2.2600,8,0
2.29000,45.3389985638,-75.8981515186,43.9870,-2.0154,-13.7469,-0.0127,2.2900,8,0
2.32000,45.3389980198,-75.8981567922,43.9871,-2.0209,-13.7746,-0.0069,2.3200,8,0
2.35000,45.3389974758,-75.8981620658,43.9873,-2.0264,-13.8022,-0.0012,2.3500,8,0
2.38000,45.3389969318,-75.8981673394,43.9874,-2.0319,-13.8299,0.0046,2.3800,8,0
2.41000,45.3389963834,-75.8981726347,43.9872,-2.0385,-13.8561,0.0098,2.4100,8,0
2.42000,45.3389961977,-75.8981744142,43.9869,-2.0415,-13.8639,0.0112,2.4200,8,0
2.43000,45.3389960119,-75.8981761937,43.9866,-2.0444,-13.8717,0.0125,2.4300,8,0
2.44000,45.3389958262,-75.8981779733,43.9864,-2.0474,-13.8795,0.0139,2.4400,8,0
2.45000,45.3389956405,-75.8981797528,43.9861,-2.0503,-13.8873,0.0152,2.4500,8,0
2.46000,45.3389954547,-75.8981815323,43.9858,-2.0532,-13.8952,0.0165,2.4600,8,0
2.47000,45.3389952690,-75.8981833118,43.9855,-2.0562,-13.9030,0.0179,2.4700,8,0
2.48000,45.3389950833,-75.8981850914,43.9852,-2.0591,-13.9108,0.0192,2.4800,8,0
2.49000,45.3389948976,-75.8981868709,43.9849,-2.0621,-13.9186,0.0206,2.4900,8,0
2.50000,45.3389947118,-75.8981886504,43.9847,-2.0650,-13.9264,0.0219,2.5000,8,0
2.51000,45.3389945261,-75.8981904299,43.9844,-2.0679,-13.9342,0.0232,2.5100,8,0
2.52000,45.3389943404,-75.8981922095,43.9841,-2.0709,-13.9420,0.0246,2.5200,8,0
2.53000,45.3389941546,-75.8981939890,43.9838,-2.0738,-13.9498,0.0259,2.5300,8,0
2.54000,45.3389939689,-75.8981957685,43.9835,-2.0768,-13.9576,0.0273,2.5400,8,0
2.55000,45.3389937832,-75.8981975480,43.9832,-2.0797,-13.9655,0.0286,2.5500,8,0
2.56000,45.3389935975,-75.8981993276,43.9829,-2.0826,-13.9733,0.0299,2.5600,8,0
2.57000,45.3389934117,-75.8982011071,43.9827,-2.0856,-13.9811,0.0313,2.5700,8,0
2.58000,45.3389932260,-75.8982028866,43.9824,-2.0885,-13.9889,0.0326,2.5800,8,0
2.59000,45.3389930403,-75.8982046661,43.9821,-2.0915,-13.9967,0.0340,2.5900,8,0
2.60000,45.3389928545,-75.8982064457,43.9818,-2.0944,-14.0045,0.0353,2.6000,8,0
2.70000,45.3389909528,-75.8982244247,43.9817,-2.1111,-14.0719,0.0027,2.7000,8,0
2.81000,45.3389888580,-75.8982442182,43.9816,-2.1296,-14.1456,-0.0263,2.8100,8,0
3.01000,45.3389849936,-75.8982805227,43.9809,-2.1680,-14.2709,0.0447,3.0100,8,0
3.02000,45.3389847973,-75.8982823521,43.9802,-2.1702,-14.2764,0.0468,3.0200,8,0
3.03000,45.3389846010,-75.8982841815,43.9796,-2.1723,-14.2820,0.0489,3.0300,8,0
3.04000,45.3389844047,-75.8982860109,43.9790,-2.1745,-14.2875,0.0511,3.0400,8,0
3.05000,45.3389842084,-75.8982878402,43.9784,-2.1766,-14.2930,0.0532,3.0500,8,0
3.06000,45.3389840121,-75.8982896696,43.9777,-2.1787,-14.2985,0.0553,3.0600,8,0
3.07000,45.3389838158,-75.8982914990,43.9771,-2.1809,-14.3041,0.0574,3.0700,8,0
3.08000,45.3389836195,-75.8982933284,43.9765,-2.1830,-14.3096,0.0595,3.0800,8,0
3.09000,45.3389834232,-75.8982951578,43.9758,-2.1852,-14.3151,0.0616,3.0900,8,0
3.10000,45.3389832269,-75.8982969872,43.9752,-2.1873,-14.3206,0.0637,3.1000,8,0
3.11000,45.3389830306,-75.8982988166,43.9746,-2.1894,-14.3262,0.0659,3.1100,8,0
3.12000,45.3389828343,-75.8983006459,43.9739,-2.1916,-14.3317,0.0680,3.1200,8,0
3.13000,45.3389826380,-75.8983024753,43.9733,-2.1937,-14.3372,0.0701,3.1300,8,0
3.14000,45.3389824417,-75.8983043047,43.9727,-2.1959,-14.3428,0.0722,3.1400,8,0
3.15000,45.3389822454,-75.8983061341,43.9721,-2.1980,-14.3483,0.0743,3.1500,8,0
3.16000,45.3389820491,-75.8983079635,43.9714,-2.2001,-14.3538,0.0764,3.1600,8,0
3.17000,45.3389818528,-75.8983097929,43.9708,-2.2023,-14.3593,0.0786,3.1700,8,0
3.18000,45.3389816566,-75.8983116222,43.9702,-2.2044,-14.3648,0.0807,3.1800,8,0
3.19000,45.3389814603,-75.8983134516,43.9695,-2.2066,-14.3704,0.0828,3.1900,8,0
3.20000,45.3389812640,-75.8983152810,43.9689,-2.2087,-14.3759,0.0849,3.2000,8,0
3.21000,45.3389810647,-75.8983171245,43.9678,-2.2098,-14.3820,0.0881,3.2100,8,0
3.22000,45.3389808655,-75.8983189680,43.9667,-2.2108,-14.3882,0.0913,3.2200,8,0
3.23000,45.3389806663,-75.8983208115,43.9656,-2.2119,-14.3943,0.0946,3.2300,8,0
3.24000,45.3389804671,-75.8983226550,43.9644,-2.2130,-14.4004,0.0978,3.2400,8,0
3.25000,45.3389802679,-75.8983244985,43.9633,-2.2141,-14.4065,0.1010,3.2500,8,0
3.26000,45.3389800687,-75.8983263419,43.9622,-2.2151,-14.4127,0.1042,3.2600,8,0
3.27000,45.3389798694,-75.8983281854,43.9611,-2.2162,-14.4188,0.1074,3.2700,8,0
3.28000,45.3389796702,-75.8983300289,43.9600,-2.2173,-14.4249,0.1107,3.2800,8,0
3.29000,45.3389794710,-75.8983318724,43.9589,-2.2184,-14.4311,0.1139,3.2900,8,0
3.30000,45.3389792718,-75.8983337159,43.9578,-2.2194,-14.4372,0.1171,3.3000,8,0
3.31000,45.3389790726,-75.8983355594,43.9566,-2.2205,-14.4433,0.1203,3.3100,8,0
