0.47000,0.0029,0.0187,0.0064,1.5902,0.0043,-10.1021,0.2970,0.0050,0.8390,15.0000,0
0.48000,0.0029,0.0187,0.0064,1.5887,0.0134,-10.1065,0.2975,0.0055,0.8390,15.0000,0
0.49000,0.0029,0.0187,0.0064,1.5999,0.0085,-10.0994,0.2970,0.0055,0.8395,15.0000,0
0.50000,0.0029,0.0187,0.0064,1.5864,0.0146,-10.1037,0.2975,0.0050,0.8390,15.0000,0
0.51000,0.0029,0.0187,0.0064,1.6001,0.0131,-10.1039,0.2975,0.0045,0.8395,15.0000,0
0.52000,0.0029,0.0187,0.0064,1.5958,0.0172,-10.0988,0.2970,0.0055,0.8395,15.0000,0
0.53000,0.0029,0.0187,0.0064,1.6044,0.0118,-10.1057,0.2975,0.0045,0.8395,15.0000,0
0.54000,0.0029,0.0187,0.0064,1.6089,0.0124,-10.1033,0.2970,0.0050,0.8395,15.0000,0
0.55000,0.0029,0.0187,0.0064,1.5973,0.0111,-10.1094,0.2975,0.0045,0.8395,15.0000,0
0.56000,0.0029,0.0187,0.0064,1.6063,-0.0013,-10.1010,0.2975,0.0050,0.8395,15.0000,0
0.57000,0.0029,0.0187,0.0064,1.6048,0.0139,-10.0970,0.2975,0.0050,0.8395,15.0000,0
0.58000,0.0029,0.0187,0.0064,1.6101,0.0086,-10.0978,0.2975,0.0045,0.8395,15.0000,0
0.59000,0.0029,0.0187,0.0064,1.6071,0.0081,-10.1031,0.2970,0.0050,0.8395,15.0000,0
0.60000,0.0029,0.0187,0.0064,1.6081,0.0130,-10.0987,0.2975,0.0045,0.8395,15.0000,0
0.61000,-0.0065,-0.0270,0.0060,1.5645,-0.1157,-9.8509,0.2975,0.0050,0.8395,15.0000,0
0.62000,-0.0065,-0.0270,0.0060,1.5683,-0.1078,-9.8500,0.2975,0.0050,0.8395,15.0000,0
0.63000,-0.0065,-0.0270,0.0060,1.5613,-0.1007,-9.8488,0.2975,0.0045,0.8390,15.0000,0
0.64000,-0.0065,-0.0270,0.0060,1.5636,-0.1012,-9.8557,0.2970,0.0050,0.8400,15.0000,0
0.65000,-0.0065,-0.0270,0.0060,1.5665,-0.1029,-9.8514,0.2970,0.0050,0.8390,15.0000,0
0.66000,-0.0065,-0.0270,0.0060,1.5607,-0.0983,-9.8597,0.2975,0.0050,0.8395,15.0000,0
0.67000,-0.0065,-0.0270,0.0060,1.5608,-0.0945,-9.8523,0.2975,0.0045,0.8400,15.0000,0
0.68000,-0.0065,-0.0270,0.0060,1.5569,-0.0992,-9.8549,0.2975,0.0050,0.8395,15.0000,0
0.69000,-0.0065,-0.0270,0.0060,1.5538,-0.0975,-9.8564,0.2975,0.0050,0.8395,15.0000,0
0.70000,-0.0065,-0.0270,0.0060,1.5466,-0.0941,-9.8540,0.2960,0.0055,0.8390,15.0000,0
0.71000,-0.0065,-0.0270,0.0060,1.5493,-0.0919,-9.8541,0.2935,0.0075,0.8385,15.0000,0
0.72000,-0.0065,-0.0270,0.0060,1.5405,-0.1027,-9.8506,0.2935,0.0080,0.8385,15.0000,0
0.73000,-0.0065,-0.0270,0.0060,1.5505,-0.0970,-9.8510,0.2930,0.0075,0.8385,15.0000,0
0.74000,-0.0065,-0.0270,0.0060,1.5440,-0.1022,-9.8609,0.2935,0.0075,0.8390,15.0000,0
0.75000,-0.0065,-0.0270,0.0060,1.5339,-0.0983,-9.8572,0.2935,0.0075,0.8385,15.0000,0
0.76000,-0.0065,-0.0270,0.0060,1.5320,-0.0893,-9.8598,0.2935,0.0080,0.8390,15.0000,0
0.77000,-0.0065,-0.0270,0.0060,1.5322,-0.0917,-9.8669,0.2935,0.0080,0.8390,15.0000,0
0.78000,-0.0065,-0.0270,0.0060,1.5314,-0.0944,-9.8587,0.2935,0.0080,0.8385,15.0000,0
0.79000,-0.0065,-0.0270,0.0060,1.5236,-0.0946,-9.8585,0.2935,0.0080,0.8390,15.0000,0
0.80000,-0.0065,-0.0270,0.0060,1.5164,-0.0907,-9.8553,0.2935,0.0080,0.8385,15.0000,0
0.81000,-0.0026,-0.0064,0.0193,1.5537,0.1503,-9.2885,0.2935,0.0080,0.8385,15.0000,0
0.82000,-0.0026,-0.0064,0.0194,1.5560,0.1456,-9.2814,0.2935,0.0080,0.8390,15.0000,0
0.83000,-0.0026,-0.0064,0.0193,1.5514,0.1465,-9.2868,0.2930,0.0075,0.8385,15.0000,0
0.84000,-0.0026,-0.0064,0.0194,1.5546,0.1461,-9.2913,0.2935,0.0080,0.8385,15.0000,0
0.85000,-0.0026,-0.0064,0.0193,1.5517,0.1510,-9.2856,0.2935,0.0075,0.8385,15.0000,0
0.86000,-0.0026,-0.0064,0.0193,1.5557,0.1580,-9.2875,0.2935,0.0075,0.8390,15.0000,0
0.87000,-0.0026,-0.0064,0.0193,1.5447,0.1428,-9.2920,0.2935,0.0080,0.8390,15.0000,0
0.88000,-0.0026,-0.0064,0.0193,1.5467,0.1444,-9.2924,0.2935,0.0080,0.8390,15.0000,0
0.89000,-0.0026,-0.0064,0.0193,1.5484,0.1422,-9.2884,0.2935,0.0075,0.8390,15.0000,0
0.90000,-0.0026,-0.0065,0.0194,1.5448,0.1485,-9.2931,0.2935,0.0075,0.8390,15.0000,0
0.91000,-0.0026,-0.0064,0.0193,1.5516,0.1411,-9.2880,0.2930,0.0075,0.8385,15.0000,0
0.92000,-0.0026,-0.0064,0.0193,1.5465,0.1480,-9.2947,0.2935,0.0075,0.8385,15.0000,0
